,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.1510540747737123,0.15871134709030071,0.16695898179589613,0.17580972272844964,0.18532915975772057,0.1955169713373357,0.2064314384521313,0.2180893138936718,0.23052246305201884,0.243764787966951,0.2578256834880963,0.2727322571133222,0.2884928914176369,0.3051038980958998,0.3225697253935679,0.3408490116159023,0.35992801561661364,0.37973396183474084,0.4001896595443907,0.42122404443180617,0.442638035513338,0.46435439970732834,0.486076518213508,0.5075828676824854,0.5286156740485484,0.5487432425947534,0.5675575051093951,0.5845994285113972,0.5993136560708113,0.6110710800189808,0.619184063648791,0.6229299527475441,0.621549219877865,0.6142783626198812,0.6003939028638619,0.579248388007649,0.5503738910806021,0.5135355283376906,0.4688614474134419,0.41692997133939164,0.35894032796281766,0.29673268836146377,0.23289159098738074,0.1706996578437294,0.11390620796977544,0.06634814340048881,0.031211358895415167,0.010002420935259678,0.001308998262380366,1.0042726035491671e-06
1,0.15304463008757319,0.16087706440089372,0.1692935998868943,0.17830643751081704,0.18797919125403617,0.19831180774597834,0.20936028377476285,0.22114103818741015,0.23368499168994333,0.24702561019519204,0.26117099897995427,0.2761463545263342,0.2919596304599913,0.30860563855354206,0.3260883024008851,0.34436517836960934,0.3634216218342868,0.3831831473441948,0.40357272299814606,0.424519037027005,0.4458231330645984,0.4674071592719818,0.4889743740894472,0.5103046624619508,0.5311417176434892,0.5510561833021648,0.5696418733583032,0.5864422403370123,0.6009051554683666,0.6124057435462109,0.6202626011638512,0.6237551905282731,0.6221302972043655,0.6146317158585577,0.6005394667260229,0.5792110779239275,0.550187059412448,0.5132339844385941,0.4684851127866458,0.41652068902492934,0.35854001296259486,0.29637973557205605,0.23261818942172374,0.17052394725870756,0.11382982701596892,0.06635137373709628,0.031255517173466425,0.010043134383206326,0.0013219999508459765,1.0466157895925797e-06
2,0.14993666574063252,0.15793677973794623,0.16654741350749092,0.17578123022781628,0.18570346108839447,0.19631423590498365,0.2076718595433763,0.21979418723691047,0.23271072964162165,0.24645497112988618,0.26103509161241845,0.27647666149712224,0.29278668149534803,0.30995630353382664,0.327989267981903,0.34683894547828786,0.3664888814556106,0.3868586491859166,0.40786579303372333,0.42943325692257267,0.451350875521109,0.4735356277866178,0.4956784272319806,0.5175487845003517,0.5388784871845186,0.5592224857086407,0.5781633851050177,0.5952322041804432,0.6098626761469906,0.6214192070991966,0.6292094738446348,0.6325108169597988,0.630564466546939,0.6226179516663868,0.607959558919929,0.5859605485118984,0.5561800474432208,0.5184107005619202,0.47281353485296673,0.42000077221019644,0.36120387242805735,0.2982906289399136,0.23386914889667845,0.17123318060115594,0.11413439082937665,0.06639937468573197,0.031189878068679597,0.00997605336808844,0.001301356086903782,1.0159227489007702e-06
3,0.15089516511094087,0.15890677447493573,0.16750388822966622,0.17669770430769483,0.1865473647923574,0.1970536709511912,0.20826865517478665,0.22020930419866314,0.23290162965059047,0.24637656554974297,0.2606404130746129,0.2757148890735375,0.2916063068751085,0.3083038931635494,0.3258110193640672,0.3440821923366969,0.36310104005845784,0.3827891450071825,0.40306910940579954,0.4238680239528222,0.4449876230814931,0.4663492474419322,0.48766044958634075,0.5087042818426035,0.5292281224959312,0.5488095130731384,0.5670523314387097,0.5835100087567681,0.5976413596048007,0.6088372081369657,0.6164309675051277,0.6197201775920096,0.617967274307935,0.6104301930517951,0.5964044709497887,0.5752572438110387,0.5465302911504373,0.5099902030368237,0.4657533813620935,0.41437639164990897,0.35702134363830434,0.29547667455970555,0.2322641475277389,0.17059633552675316,0.1141623458677936,0.06675914397320741,0.03158167091086455,0.010208768497014414,0.0013568349132926161,1.1441118793675231e-06
4,0.152443759001398,0.1605287122521467,0.16920114690042176,0.17847273080619397,0.1884039399788724,0.1989954232181972,0.2102995842711774,0.22233349683334486,0.2351234327037886,0.24870046942011648,0.2630712089453301,0.2782579743834225,0.294266881984243,0.31108697744236397,0.3287213798078669,0.3471234221649885,0.3662765756664711,0.38610170670264676,0.40652001323520626,0.42745739919936326,0.44871237000482933,0.4702047835122693,0.49163839556272726,0.5127930448492307,0.5334124264772709,0.5530694850480865,0.5713617703957545,0.5878377805802513,0.6019521588922447,0.6130888314581573,0.6205737612368174,0.6237031814968746,0.621732664146144,0.6139197289972806,0.599558063645149,0.5780182231573823,0.548849864638715,0.5118286565730681,0.46708843217382245,0.41520792001675183,0.35737555189139136,0.29541098826627155,0.23187008400363393,0.1699946576159832,0.11349327486381301,0.06616247513085194,0.031164368925575028,0.010007861930500024,0.0013144576860044937,1.0147843635015044e-06
5,0.14855973370886677,0.1567216887671421,0.16549107030833204,0.17488026277956448,0.18495407453949714,0.1957126935068898,0.20721326953102798,0.21947327837481928,0.23252258987889945,0.24639512495522092,0.26109797749966346,0.27665542567812684,0.2930744813297283,0.3103459273986828,0.3284729910058157,0.34740806733985274,0.36713379578979866,0.38756766589629044,0.40862696245448804,0.43023425857214026,0.452177041228511,0.4743709483665436,0.49650516497287345,0.5183484234136306,0.5396315485071254,0.5599088543218051,0.578761074039635,0.5957191704000873,0.6102185969177999,0.6216247906741081,0.6292483016190278,0.6323691493432761,0.6302365036194437,0.6221028225218816,0.6072655124720013,0.5851061337411301,0.5551935388669105,0.5173331154408991,0.4716931139628575,0.41889506138324784,0.36017243323126075,0.29739166012562346,0.23314813405955212,0.17071727405568926,0.11382471819344364,0.06626320401779671,0.031167073108202485,0.00999494743151481,0.0013114853304197862,1.0555621826530924e-06
6,0.1519978183816999,0.159650429153873,0.16791517978601123,0.17680533799339349,0.18638910069267567,0.19666619848388878,0.20769562791996027,0.21949478838671316,0.23209578242200596,0.2455336008671618,0.25981672721312526,0.27497176218477654,0.29100646378587347,0.3079140710404628,0.32569850529817107,0.34431419897359583,0.36374477139264755,0.3839096513647051,0.4047266863466854,0.4261191620172648,0.447876678296038,0.46991651243895505,0.49192724337693267,0.5136786683919605,0.5349026786361233,0.5551543913000185,0.5740150047844129,0.5910167743544784,0.6055975130371041,0.6171229234374649,0.6249093001928973,0.6282370666860843,0.6263603382447678,0.6185354832862875,0.6040621255480844,0.5823225705375207,0.5528852659955672,0.5155452478891118,0.4704602249650851,0.4182258141849855,0.3600423220352184,0.2977345933899642,0.2338527494267279,0.17162772507752347,0.11476032973913002,0.06705121592281986,0.031687626794639275,0.010229176804401609,0.0013566240637392169,1.2071705347541315e-06
7,0.14304324215428027,0.152273028145061,0.16205607282002388,0.17240278409849707,0.18336189976794337,0.19493548648867237,0.20716690772504182,0.22007136422317353,0.2336722400874401,0.2479963246713357,0.26305187761926363,0.27886042712287185,0.29542977723794195,0.31275488133929963,0.33084089400091193,0.3496535556734861,0.3691805125184352,0.38935817137897955,0.4101165341366435,0.43139335451774324,0.45300147405925273,0.47486757841439864,0.4967066286840163,0.5182970436019523,0.5393819197859575,0.5595189916679418,0.5782841344490512,0.5951953708707745,0.6096634396154174,0.6210190866467228,0.6285308813234162,0.6314322020125297,0.6289312768468844,0.6202499485772166,0.6046766061698156,0.5816167147714715,0.550708432330905,0.5118639851400808,0.4654020880419588,0.41211127406802317,0.35338270608885164,0.2911811140791044,0.22809600917874995,0.16724900505790286,0.11206603872925844,0.06594213205130814,0.031652660929525164,0.010542541402149452,0.0014947887965420725,4.6836970726359957e-08
8,0.15198500938485876,0.15993410693874544,0.16848052520529921,0.1776360164486046,0.18746161337959438,0.19795809930341063,0.20917769464453867,0.22113768731979982,0.23386435416993673,0.24738922327029067,0.26171826364658474,0.27687313699779786,0.2928598569486124,0.3096664501750803,0.3272955033369552,0.34569757679698776,0.3648557360382909,0.38468894882306515,0.40511603059071044,0.426060063188313,0.44731711605901503,0.468805617442713,0.49022498926214375,0.511352574425418,0.5319291328763549,0.5515268276468527,0.5697432259850083,0.5861265061091068,0.6001314707915713,0.6111485447990384,0.618511393894526,0.621521572428753,0.6194503603352177,0.6115680362680277,0.5971844953150742,0.5756864868505465,0.5466381966001558,0.5098239285173661,0.46538034482408,0.41387744900869666,0.35648013581701926,0.2949717194991386,0.23185666387646084,0.17031982397433584,0.11401827230631839,0.06671860540740188,0.03159649227657301,0.01023167173208036,0.001364407898901526,1.2331877115685197e-06
9,0.15312005937993634,0.1607583851062706,0.16899833656851843,0.17785265947835277,0.18738653445450398,0.19759998934171125,0.2085501975510312,0.2202544129159587,0.23274291242768136,0.2460491567875947,0.2601816804331541,0.27516644506366944,0.29101083485041285,0.30770755561781227,0.32526074751597034,0.34362613175169404,0.3627883538629858,0.3826701741152648,0.40319188612471596,0.42427937560979445,0.4457281503742062,0.4674580144099155,0.48916575670914686,0.5106268559756318,0.5315798085913291,0.551585497697517,0.5702335215017982,0.5870613527420776,0.6015093314739346,0.6129493779191426,0.6206935630186757,0.6240245043429163,0.6221876903374899,0.6144330112842135,0.6000482076736472,0.5784060020122104,0.5490627115130249,0.5118081212120931,0.4667978285740976,0.4146367450572566,0.3565479854641727,0.2943848297752951,0.2307355156363361,0.16886586025917374,0.11249050532143517,0.06539061787841854,0.030681223297485096,0.009796136052282814,0.0012737318699309861,9.57744480259778e-07
